id,name,co_authors,papers,num_co_authors,num_papers,community
509191,Frank Fuhlbrück,"['537173', '804113', '1507903', '1731579']","['57d06416ac4436735429cc63', '57a4e91aac44365e35c97b86']",4,2,17944.0
512039,Franz Ferschl,"['7925', '32408', '190619', '287033', '419934', '420364', '513943', '517148', '528091', '586844', '590794', '593831', '615093', '624997', '802938', '870447', '1017984', '1025131', '1094202', '1305902', '1360345', '1706706', '1747806', '1767869']","['573695ed6e3b12023e50217e', '573695ed6e3b12023e50247e', '573695ed6e3b12023e5024e1', '57a4e918ac44365e35c96d10', '57a4e918ac44365e35c96d5f', '573695ed6e3b12023e5022c3', '573695ed6e3b12023e5020c9', '573695ed6e3b12023e50262a', '573695ed6e3b12023e5023cc', '57a4e918ac44365e35c96e0b', '573695ed6e3b12023e502018', '573695ed6e3b12023e50255a', '57a4e918ac44365e35c96d14', '573695ed6e3b12023e50239f', '573695ed6e3b12023e502657', '573695ed6e3b12023e5024ae', '57a4e918ac44365e35c96d7b', '573695ed6e3b12023e502429', '573695ed6e3b12023e50214e']",24,19,2159.0
513078,François Hamel,"['70583', '730206', '752824', '972745', '1002776', '1818151']","['573695ae6e3b12023e4cca06', '573695b06e3b12023e4ce172', '573695ae6e3b12023e4cca83', '573695ae6e3b12023e4cc8fa']",6,4,10998.0
513122,François Jouve,"['469599', '572565', '594969', '617446', '665411', '1057103', '1158503', '1165773', '1240055', '1336174', '1491371']","['5736963e6e3b12023e54a918', '573696296e3b12023e538bf1', '573695a06e3b12023e4befa8']",11,3,10998.0
513943,Fred Alois Behringer,"['166348', '190619', '328010', '471893', '512039', '527915', '528091', '583028', '586844', '587371', '588599', '594030', '708351', '871386', '874006', '998755', '1017984', '1277744', '1278555', '1283173', '1318363', '1320446', '1324765', '1359981', '1360345', '1365817', '1704549', '1706706', '1712007', '1747709']","['573695ed6e3b12023e5020fb', '57a4e918ac44365e35c96e24', '57a4e918ac44365e35c96cfa', '573695a36e3b12023e4c20ec', '573695ed6e3b12023e50259f', '57a4e918ac44365e35c96caa', '573695ed6e3b12023e502270', '57a4e918ac44365e35c96d14']",30,8,2159.0
523489,G. Fandel,"['8618', '166625', '169002', '523029', '587371', '589766', '591149', '593266', '622025', '711660', '712690', '1026111', '1278582', '1280895', '1361731', '1378345', '1624565', '1745038', '1746409', '1746431', '1747884']","['57a4e918ac44365e35c96d45', '57a4e918ac44365e35c96ce7', '573695ed6e3b12023e502524', '573695ed6e3b12023e502386']",21,4,2159.0
528091,G. Sossidis,"['7925', '471893', '512039', '513943', '615093', '870447', '871386', '1017984', '1305902', '1365817', '1747709', '1767869']","['57a4e918ac44365e35c96d10', '57a4e918ac44365e35c96cfa']",12,2,2159.0
530537,Gabriel Silberman,"['345135', '592502', '920294', '1297483', '1383817', '1415723', '1522292']","['555037607cea80f954183db8', '5736966b6e3b12023e57785e']",7,2,4065.0
537173,Gaurav Rattan,"['509191', '804113', '1263370', '1350042', '1507903', '1731579', '1811996']","['555036e67cea80f9541661b5', '573695636e3b12023e489c78', '57d06416ac4436735429cc63', '573696e16e3b12023e5e0712', '5736987d6e3b12023e73d563', '555036e67cea80f9541661bf', '555036e67cea80f954166184', '555036d87cea80f95415ee67', '57a4e8f1ac44365e35c9308f', '555037277cea80f9541772a4', '555036d77cea80f95415dd57', '573696626e3b12023e56e85f', '573696e16e3b12023e5e0696', '57a4e91aac44365e35c97b86', '5736987d6e3b12023e73d2cd', '555036d67cea80f95415d0c1']",7,16,17944.0
537228,Gaurav Varshney,"['43738', '119740', '593677', '957576', '1051211', '1051212', '1190004', '1292213', '1344101', '1384763', '1529796']","['573697a36e3b12023e687d6b', '58d8301ad649053542fe2bb8', '5736974a6e3b12023e636242', '58437735ac44360f10831f34', '58d83025d649053542fe45eb', '573697c96e3b12023e6a8aa1', '5736985f6e3b12023e72573b']",11,7,7102.0
537333,Gautam Iyer,"['69688', '104320', '835195', '933771', '972745', '1422254']","['573695ae6e3b12023e4cccf0', '58d82fb8d649053542fd28af', '573695ec6e3b12023e501f85']",6,3,10998.0
541174,Geoffrey LaForte,"['112590', '236532', '381481', '411276', '411542', '468491', '581303', '756658', '912437', '1055093', '1296881', '1406385', '1407254', '1429859', '1430270', '1586237', '1655863']","['573695e46e3b12023e4fa2c0', '573696796e3b12023e585655', '573696676e3b12023e57402b', '573696796e3b12023e585665', '555036f17cea80f954167d6e', '573695e46e3b12023e4fa2ad', '573697336e3b12023e623743', '5736987d6e3b12023e73d5fe', '573695f46e3b12023e508c75', '573695f46e3b12023e509206', '573695626e3b12023e488f5a', '573696756e3b12023e581f81', '573695f46e3b12023e509238', '573695776e3b12023e49ab48', '573696576e3b12023e563c78', '573696766e3b12023e5824d9', '573695f46e3b12023e509178']",17,17,7789.0
544637,George Papanicolaou,"['15732', '34893', '51847', '69688', '138152', '146362', '161814', '186857', '202817', '298377', '473442', '494702', '503769', '531941', '577236', '616797', '647242', '730206', '734187', '753472', '836645', '863716', '878781', '930053', '930063', '972745', '975210', '984533', '1044435', '1074528', '1081521', '1160184', '1238292', '1267442', '1316954', '1371079', '1441517', '1450668', '1462572', '1535559', '1587353', '1589225', '1660309', '1666832', '1703502', '1768075']","['5736968d6e3b12023e597f3d', '573696a16e3b12023e5a8820', '573696396e3b12023e5458ca', '555036df7cea80f95416260a', '573696976e3b12023e5a0ab9', '58437744ac44360f108349a5', '573695ec6e3b12023e501ee8', '573696396e3b12023e5458fc', '555036df7cea80f9541625ff', '573696976e3b12023e5a0919', '573697e56e3b12023e6c2b02', '555036d17cea80f954159add', '573696806e3b12023e58bf64', '555036df7cea80f9541625fe', '573696976e3b12023e5a092c', '573696976e3b12023e5a0517', '573695ed6e3b12023e501fce', '573696396e3b12023e545868', '573696396e3b12023e545890', '573695ec6e3b12023e501fa6', '573696396e3b12023e5457b4', '573695ed6e3b12023e501fe8', '573697056e3b12023e5feff6', '58d82fdbd649053542fd9124', '573696126e3b12023e524b16', '573697916e3b12023e676ea4', '573696976e3b12023e5a0729', '573696396e3b12023e545789', '573696976e3b12023e5a0a06', '573695ec6e3b12023e501e05', '573695d06e3b12023e4e8b85', '573695ec6e3b12023e501e9f', '573696976e3b12023e5a0977', '573696976e3b12023e5a04b9', '5736968d6e3b12023e597e97', '573696396e3b12023e545864', '573696016e3b12023e51579f', '573698656e3b12023e72b198', '573696976e3b12023e5a047a', '573695466e3b12023e47394f', '573695fd6e3b12023e5110c7', '573696396e3b12023e5458da', '573697cd6e3b12023e6ad94f', '5736963e6e3b12023e54ab9a']",46,44,10998.0
545510,George Wu,"['41011', '59647', '73248', '232725', '269554', '318594', '372131', '403524', '450754', '647228', '703105', '744290', '744587', '747783', '761606', '806243', '887309', '911610', '954947', '977688', '1048904', '1116799', '1145348', '1332463', '1374072', '1377997', '1428839', '1727162', '1774566']","['573695806e3b12023e4a1765', '573695996e3b12023e4b8178', '573695996e3b12023e4b823d', '573695ad6e3b12023e4cb1fb', '573695996e3b12023e4b815c', '573695806e3b12023e4a1503', '573695996e3b12023e4b81f4', '573695da6e3b12023e4f195c', '573695da6e3b12023e4f13e5', '573695616e3b12023e487ed1']",29,10,13135.0
549563,Gerhard Buntrock,"['54187', '199624', '245338', '291784', '311106', '397932', '508993', '516831', '579274', '929546', '940700', '958744', '1324093', '1672856', '1706879']","['573695c46e3b12023e4de977', '573695fa6e3b12023e50e31c', '5736976e6e3b12023e6553e2', '5736976e6e3b12023e65586c', '573695986e3b12023e4b7725', '573696e16e3b12023e5e0660', '573695976e3b12023e4b6fde', '573696cb6e3b12023e5cb6d1', '5736976e6e3b12023e655470', '5736976e6e3b12023e655551', '573697ae6e3b12023e691d8d', '58437745ac44360f10836ae0', '573696466e3b12023e553046', '5736987d6e3b12023e73d883']",15,14,17944.0
555686,Gilbert Hendry,"['56411', '89045', '107303', '120249', '149583', '185175', '191995', '217233', '322680', '338417', '369984', '379760', '453375', '456136', '595037', '718703', '743226', '764948', '805620', '810637', '811567', '814352', '816219', '833629', '875890', '914759', '919273', '947820', '975168', '991793', '1002604', '1067775', '1116151', '1153641', '1214578', '1241109', '1302170', '1524974', '1545079', '1602646', '1621991', '1733457', '1737820']","['573696ad6e3b12023e5b18f7', '555037127cea80f954171ed3', '573697ba6e3b12023e69bdcf', '573697636e3b12023e64a9a3', '58437744ac44360f10834e25', '573697f16e3b12023e6cc6b2', '573695b46e3b12023e4d21c8', '573696c46e3b12023e5c4931', '57d06412ac4436735429b913', '573697656e3b12023e64cd1f', '555037ae7cea80f954195716', '573697e66e3b12023e6c2f52', '573696df6e3b12023e5de313', '573697a06e3b12023e6855f5', '573695886e3b12023e4a920a', '573697636e3b12023e64aaf1', '573697c06e3b12023e6a0a60', '573695fa6e3b12023e50efc2', '573697ff6e3b12023e6d85c8', '573697636e3b12023e64a69d', '573697ff6e3b12023e6d870d', '5736988b6e3b12023e74a2c7']",43,22,6148.0
567326,Graeme W. Milton,"['1635', '466676', '665411', '667566', '930053', '948884', '1055455', '1336938', '1463843', '1791972']","['573696976e3b12023e5a03cc', '573696976e3b12023e5a07dd', '573695ec6e3b12023e501df2', '573696976e3b12023e5a04fe', '573696976e3b12023e5a0ab2', '573696976e3b12023e5a0457', '573696976e3b12023e5a0a38', '555036f77cea80f95416ad6e', '573695b06e3b12023e4ce0b8', '573695ec6e3b12023e501f3d', '573695f26e3b12023e506602']",10,11,10998.0
570908,Gregory L. Shaw,"['711693', '717077', '744290', '833580', '1590008', '1659205']","['573696536e3b12023e560038', '573698826e3b12023e741367', '5736974d6e3b12023e638fcf']",6,3,13135.0
571350,Gregory S. Parnell,"['41011', '60734', '213431', '215720', '348183', '368191', '404634', '412660', '428424', '456261', '523314', '614351', '644254', '732971', '744290', '806085', '806243', '812642', '831356', '916732', '954947', '969778', '1048904', '1067907', '1115003', '1115444', '1163924', '1297373', '1303055', '1332463', '1411477', '1416809', '1418400', '1422018', '1447397', '1591355', '1651052', '1651663', '1661365', '1676173', '1773673']","['573695996e3b12023e4b815f', '573695996e3b12023e4b8221', '573695a16e3b12023e4c0a6c', '573696006e3b12023e513c74', '573695a16e3b12023e4c0c15', '573696166e3b12023e52959f', '573696166e3b12023e5295e1', '573696816e3b12023e58cd16', '573695a16e3b12023e4c0a50', '573695996e3b12023e4b81f9', '573696816e3b12023e58cf4a', '573698096e3b12023e6e0e4c', '573695996e3b12023e4b81b0', '5736978e6e3b12023e6748dc', '555036c27cea80f954152c50', '573695996e3b12023e4b81bd', '573695996e3b12023e4b821b', '573695996e3b12023e4b818c']",41,18,13135.0
572565,Grégoire Allaire,"['110197', '110844', '145040', '239289', '506961', '513122', '888010', '1073949', '1240055', '1333105', '1417860', '1659322', '1878440', '1903172']","['573695ae6e3b12023e4ccf18', '573695a06e3b12023e4bf27d', '573695b06e3b12023e4ce0a1', '573695ec6e3b12023e501efe', '57d0637cac44367354287c82', '5736963e6e3b12023e54a918', '573695ae6e3b12023e4ccb2d', '573695ae6e3b12023e4ccd3d', '573695ec6e3b12023e501ef2']",14,9,10998.0
576595,Guihu Zhao,"['114667', '610020', '661194', '790606', '856498', '1005407', '1900959', '1901653']","['57a4e901ac44365e35c94882', '57a4e8f1ac44365e35c937dd', '555036f37cea80f9541686e7']",8,3,4065.0
577236,Guillaume Bal,"['68210', '69467', '100633', '128739', '267922', '504857', '513270', '544637', '579964', '674288', '806564', '836645', '942221', '975210', '1080841', '1220525', '1267439', '1386623', '1621777', '1621901', '1734165', '1765387', '1853170']","['573696976e3b12023e5a03ca', '5736963b6e3b12023e5479c8', '57a4e908ac44365e35c959df', '573695ec6e3b12023e501eea', '573695ec6e3b12023e501eaa', '573695f56e3b12023e509b66', '573696976e3b12023e5a047d', '573696976e3b12023e5a06c8', '5736963b6e3b12023e547924', '573695ec6e3b12023e501f69', '573695ed6e3b12023e501fc8', '573695ae6e3b12023e4cca24', '5736963e6e3b12023e54a906', '573696396e3b12023e545801', '5736963a6e3b12023e5478e6', '573695bb6e3b12023e4d74a0', '573695ec6e3b12023e501e4f', '555036df7cea80f954162612', '573695ae6e3b12023e4cc91b', '573696976e3b12023e5a055e', '573696976e3b12023e5a04b9', '573696976e3b12023e5a0596', '5736963d6e3b12023e549cc8', '573695aa6e3b12023e4c8d0b', '573695ae6e3b12023e4cc92c', '573695ae6e3b12023e4ccc1d', '573695ec6e3b12023e501f90']",23,27,10998.0
578471,Guillermo de Jesús Hoyos-Rivera,"['55333', '91588', '134610', '295865', '297355', '431301', '451531', '463683', '583626', '644506', '669130', '753417', '816747', '1007689', '1072112', '1089915', '1149576', '1218319', '1234211', '1256511', '1372463', '1374646', '1425360', '1426346', '1426360', '1428261', '1429812', '1658421', '1743835']","['5736970c6e3b12023e6054f0', '573697fe6e3b12023e6d71e6', '555037a87cea80f954195205', '573697c36e3b12023e6a3ef0', '573697a26e3b12023e687515', '573698436e3b12023e70ce95', '573697686e3b12023e650481', '573698886e3b12023e7474f6', '573696de6e3b12023e5dd326', '5736968e6e3b12023e5988c9', '5736971d6e3b12023e611888', '573696de6e3b12023e5dd6a7', '573695ef6e3b12023e504b64', '57d063acac4436735428bc65', '573695f06e3b12023e504ea1', '573696de6e3b12023e5dd540', '573697d16e3b12023e6b0ffb', '573698876e3b12023e745dae', '573696de6e3b12023e5dd576', '58d83008d649053542fe040c']",29,20,7793.0
582769,Gurpreet Kaur,"['1291926', '1346407', '1380886', '1487287', '1731154']","['57a4e937ac44365e35c9d0df', '555036cd7cea80f95415821c', '5736960b6e3b12023e51e036', '57d063a2ac443673542898e8']",5,4,7102.0
586664,Götz Uebe,"['7587', '7925', '71730', '166019', '169002', '221622', '362800', '512153', '587371', '624997', '795616', '795671', '803970', '889812', '929601', '1318363', '1320446', '1360345', '1364900', '1435656', '1500210', '1597252', '1626838', '1706681', '1712007', '1767869']","['57a4e918ac44365e35c96dc5', '5736963a6e3b12023e546f8b', '57a4e918ac44365e35c96dc3', '57a4e918ac44365e35c96e98', '57a4e918ac44365e35c96deb', '573695ed6e3b12023e5023f4', '57a4e918ac44365e35c96dab', '57a4e918ac44365e35c96d64', '573695ed6e3b12023e5023e9', '5736963a6e3b12023e547463', '573695ed6e3b12023e5024a2', '57a4e918ac44365e35c96dbe']",26,12,2159.0
586844,Günter Bamberg,"['166348', '392392', '512039', '513943', '583028', '588599', '677413', '795992', '888532', '929255', '945394', '1037578', '1094202', '1146133', '1271630', '1277744', '1283173', '1320446', '1361067', '1409561', '1704549', '1712007']","['57a4e918ac44365e35c96e24', '5736973c6e3b12023e62bd3f', '573695ed6e3b12023e50259e', '57a4e918ac44365e35c96e37', '57a4e918ac44365e35c96dfa', '57a4e918ac44365e35c96d7b']",22,6,2159.0
586899,Günter Fandel,"['422305', '579844', '587371', '593994', '594026', '736226', '799497', '867776', '870447', '877731', '1319564', '1582048', '1624399', '1684840', '1746431']","['555036dd7cea80f954161b79', '57d06393ac44367354288f5d', '573695926e3b12023e4b291a', '573695ed6e3b12023e5023d0', '573695916e3b12023e4b1f2c', '573697fb6e3b12023e6d4dac', '573698236e3b12023e6f60a4', '555036c07cea80f9541512b2']",15,8,2159.0
587077,Günter Robbert,"['100769', '508608', '628196', '630765', '928910', '1558571', '1707082', '1779818']","['573697266e3b12023e618c77', '573698006e3b12023e6d91bd', '573697516e3b12023e63b828', '573697a56e3b12023e68a41e', '573696c76e3b12023e5c7651', '573697216e3b12023e613eb9', '573697266e3b12023e618c13', '573695cb6e3b12023e4e5315', '573696e96e3b12023e5e78e5', '573696b56e3b12023e5b801f', '5736958f6e3b12023e4af7b1']",8,11,17944.0
587371,Günther Zäpfel,"['7925', '8618', '166019', '169888', '328010', '422305', '431693', '513943', '523489', '527915', '583028', '586664', '586899', '587102', '592620', '593994', '594026', '594030', '594505', '622582', '624722', '624997', '708351', '711660', '712690', '870447', '874006', '877606', '877731', '929601', '956178', '998755', '1017984', '1139138', '1140289', '1211577', '1278555', '1279665', '1280895', '1318363', '1319564', '1324765', '1359981', '1434517', '1624399', '1704799', '1746431', '1747143', '1767869']","['573695916e3b12023e4b1a6a', '555037337cea80f954179b8d', '57a4e918ac44365e35c96d9d', '573696a76e3b12023e5acdc1', '57d06393ac44367354288f5d', '57a4e918ac44365e35c96dcd', '57a4e918ac44365e35c96d64', '573695ed6e3b12023e50243e', '57a4e918ac44365e35c96da6', '573695936e3b12023e4b2e37', '57a4e918ac44365e35c96caa', '573696396e3b12023e54653b', '573695ed6e3b12023e5022ef', '57a4e918ac44365e35c96ce7', '57a4e918ac44365e35c96ebf', '57a4e918ac44365e35c96e9c']",49,16,2159.0
588738,H. Dellwing,"['190619', '392537', '522428', '594560', '608873', '625155', '630792', '799408', '872214', '1023690', '1278582', '1318363', '1624399', '1653816', '1747125']","['57d06393ac44367354288f41', '573695ed6e3b12023e5026ed']",15,2,2159.0
588969,H. Emre Guven,"['4790', '80713', '455178', '1161686', '1206922', '1428963']","['555037c87cea80f954199513', '573697b26e3b12023e6949a2', '573697776e3b12023e65e5c8', '573696126e3b12023e524fd4']",6,4,10998.0
593293,H. Stadler,"['190619', '240277', '328069', '392537', '419092', '422305', '671357', '706014', '711660', '803970', '1020585', '1256956', '1310572', '1363912', '1642603', '1748271']","['573697066e3b12023e6004f9', '57d06393ac44367354288f68', '573695ed6e3b12023e50239b']",16,3,2159.0
594560,H.-J. Lenz,"['392537', '523759', '550827', '588738', '593023', '593050', '593334', '594035', '594517', '622025', '625155', '630792', '706521', '871642', '871827', '872214', '1023690', '1276855', '1278582', '1363377', '1364069', '1364900', '1370694', '1469425', '1653816', '1704550', '1747125', '1779223']","['573695ed6e3b12023e502516', '573695ed6e3b12023e5020f8', '573695ed6e3b12023e5024fb', '573695ed6e3b12023e5026ed']",28,4,2159.0
595074,Habib Zribi,"['466736', '594969', '665411', '754742', '785417', '1165773', '1568185', '1609330']","['573696976e3b12023e5a0703', '573695ec6e3b12023e501e44', '573696316e3b12023e53f002']",8,3,10998.0
604193,Hanan Lutfi Lutfiyya,"['105695', '363666', '365904', '616472', '728202', '1127829', '1138511', '1139279', '1145384', '1297483', '1345050', '1591579', '1764678', '1840001']","['573698086e3b12023e6e0006', '573698086e3b12023e6e0338', '573698236e3b12023e6f54f3', '573695c36e3b12023e4dd833', '57d0640bac4436735429a779', '555037a17cea80f9541933d6', '573695b16e3b12023e4ced49', '573695b16e3b12023e4ced39', '573698086e3b12023e6dfff3', '573696406e3b12023e54ce8c']",14,10,4065.0
609331,Hansjörg Wacker,"['843', '64584', '65625', '71730', '457544', '512153', '590794', '592575', '624722', '704205', '704443', '889144', '1027395', '1049157', '1096733', '1165760', '1320057', '1378345', '1393062', '1459520', '1556660', '1664366', '1706729', '1745378', '1751397', '1779015']","['573695a36e3b12023e4c1bd7', '573695a36e3b12023e4c2220', '57a4e918ac44365e35c96db6', '57a4e918ac44365e35c96d24', '57a4e918ac44365e35c96caf', '57a4e918ac44365e35c96dea', '57a4e918ac44365e35c96e6e', '57a4e918ac44365e35c96d1a', '573695ed6e3b12023e5026a0', '57a4e918ac44365e35c96ddf', '57a4e918ac44365e35c96e4c', '57a4e918ac44365e35c96ddc', '57a4e918ac44365e35c96cf0', '573695a36e3b12023e4c211f', '57a4e918ac44365e35c96e61']",26,15,2159.0
