id,name,co_authors,papers,num_co_authors,num_papers,community
491362,Felix Weiß,"['145520', '1095517', '1151356', '1581524', '1666431']","['573698496e3b12023e711ed1', '5736976e6e3b12023e6553ac', '573696db6e3b12023e5db10a']",5,3,3975.0
499070,Florestan de Belleville,"['284437', '631323', '754002', '866674', '965574', '965888']","['57d063acac4436735428aa3a', '573697d36e3b12023e6b277f', '573696c86e3b12023e5c8bdc', '555037ce7cea80f95419a8af']",6,4,7812.0
505626,Francisco Cifuentes,"['55358', '248961', '324864', '460888', '506816', '745854', '839172', '1372431', '1689046', '1728727']","['555037437cea80f95417d595', '58437789ac44360f1084397a', '573695fa6e3b12023e50dfa7']",10,3,7812.0
508608,Frank Binkowski,"['100769', '100794', '587077', '628196', '928910', '1558571', '1707082', '1779818']","['573695cb6e3b12023e4e5315', '573698416e3b12023e70b017']",8,2,3975.0
517929,Frédéric Rayar,"['143755', '360274', '487020', '556664', '753982', '1239925', '1260555', '1291938', '1457125', '1473253', '1643083']","['5736974b6e3b12023e6369ec', '58d82fcbd649053542fd5ff1', '573695fd6e3b12023e510a3f', '573698066e3b12023e6dec3d', '573697f36e3b12023e6cd6d4', '5736965d6e3b12023e5695b7', '573697e46e3b12023e6c1d03', '57d06406ac44367354299571', '573696e06e3b12023e5df40b', '58437789ac44360f10843bbb', '555037627cea80f954184931', '573697f36e3b12023e6cd6e5']",11,12,5949.0
533449,Ganesh N. Ramaswamy,"['62878', '87527', '195066', '198116', '206993', '213697', '221395', '252069', '343789', '346539', '348612', '393615', '428370', '442306', '464440', '548902', '559552', '614375', '728335', '734627', '744702', '766800', '793495', '808372', '846546', '941187', '957757', '991007', '1083971', '1093354', '1182371', '1201304', '1262896', '1267715', '1289475', '1342691', '1384708', '1386666', '1496251', '1499193', '1599998', '1666198', '1707970', '1709011', '1737667', '1785626', '1786680']","['573696fc6e3b12023e5f76fa', '5736985f6e3b12023e7252d2', '573697006e3b12023e5faece', '573697866e3b12023e66cdd6', '573696fe6e3b12023e5f97aa', '573697876e3b12023e66df48', '573697866e3b12023e66c820', '5736978a6e3b12023e670763', '573696fd6e3b12023e5f859b', '555037557cea80f954181fc5', '573697866e3b12023e66cbf9', '573697826e3b12023e66992d', '573697896e3b12023e66ef8c', '573697866e3b12023e66bfc9', '5736978b6e3b12023e671328', '573697016e3b12023e5fb41c', '573696fe6e3b12023e5f9599', '573697876e3b12023e66d6e0', '573697d16e3b12023e6b10a6', '573697866e3b12023e66cddb', '5736958b6e3b12023e4ac33f', '573696fc6e3b12023e5f7fcc', '573697006e3b12023e5fad43', '573697886e3b12023e66e1cf', '573697876e3b12023e66d8fb', '573696fd6e3b12023e5f828d', '573697866e3b12023e66cfb4', '555037557cea80f954181990', '573696fd6e3b12023e5f8ae1', '573696fc6e3b12023e5f72f3', '573697d16e3b12023e6b14f4', '573697006e3b12023e5fac48', '573697006e3b12023e5fa84a', '573696fd6e3b12023e5f8a00', '573697886e3b12023e66e210', '573697006e3b12023e5fa73d', '573696fd6e3b12023e5f834a', '5736985f6e3b12023e7252dd', '573697866e3b12023e66cf49']",47,39,1360.0
535196,Garth M. Beache,"['30331', '37816', '39263', '40277', '93151', '151523', '162202', '181120', '481197', '546976', '546987', '575428', '582876', '641461', '890290', '901794', '911146', '1043977', '1116824', '1181010', '1297517', '1443331', '1482471', '1644673']","['5736967a6e3b12023e585e23', '573697b66e3b12023e697c37', '5736986c6e3b12023e730c6e', '5736986e6e3b12023e730e38', '5736961b6e3b12023e52d49f', '5736967a6e3b12023e585e1d', '5550376b7cea80f954186a42', '5736986e6e3b12023e730d57', '573697b46e3b12023e696538', '573697b36e3b12023e69541f', '573695ba6e3b12023e4d6bd6', '573696496e3b12023e556340', '5736986e6e3b12023e730ff5', '573697b66e3b12023e697d58', '573696716e3b12023e57de0c', '573697b26e3b12023e694bbe', '5736979c6e3b12023e6822a3', '573698026e3b12023e6dade3', '5736986f6e3b12023e7319e9']",24,19,1161.0
537173,Gaurav Rattan,"['509191', '804113', '1263370', '1350042', '1507903', '1731579', '1811996']","['555036e67cea80f9541661b5', '555036e67cea80f9541661bf', '555037277cea80f9541772a4', '57a4e8f1ac44365e35c9308f', '573695636e3b12023e489c78', '5736987d6e3b12023e73d563', '57a4e91aac44365e35c97b86', '573696e16e3b12023e5e0696', '57d06416ac4436735429cc63', '573696e16e3b12023e5e0712', '555036d67cea80f95415d0c1', '573696626e3b12023e56e85f', '555036d87cea80f95415ee67', '555036e67cea80f954166184', '5736987d6e3b12023e73d2cd', '555036d77cea80f95415dd57']",7,16,3975.0
537193,Gaurav Sethi,"['168849', '236716', '392813', '597963', '737744', '787252', '942581']","['58437713ac44360f1082cdfb', '573696c96e3b12023e5c996e', '5843770dac44360f1082be98']",7,3,2152.0
537228,Gaurav Varshney,"['43738', '119740', '593677', '957576', '1051211', '1051212', '1190004', '1292213', '1344101', '1384763', '1529796']","['573697c96e3b12023e6a8aa1', '573697a36e3b12023e687d6b', '58d8301ad649053542fe2bb8', '5736985f6e3b12023e72573b', '58437735ac44360f10831f34', '5736974a6e3b12023e636242', '58d83025d649053542fe45eb']",11,7,7118.0
538756,Geeta Nagpal,"['19735', '150264', '1190666', '1218641', '1350101']","['5736954d6e3b12023e4790b7', '5736967e6e3b12023e589fbc', '5736967e6e3b12023e589fd0', '5736954d6e3b12023e47909d', '5736966e6e3b12023e57b34a', '555036df7cea80f9541623a2']",5,6,2152.0
541174,Geoffrey LaForte,"['112590', '236532', '381481', '411276', '411542', '468491', '581303', '756658', '912437', '1055093', '1296881', '1406385', '1407254', '1429859', '1430270', '1586237', '1655863']","['573695f46e3b12023e509178', '573695e46e3b12023e4fa2c0', '573697336e3b12023e623743', '573696756e3b12023e581f81', '555036f17cea80f954167d6e', '573695776e3b12023e49ab48', '573695f46e3b12023e509238', '573696796e3b12023e585665', '573695626e3b12023e488f5a', '573696576e3b12023e563c78', '573695f46e3b12023e509206', '573695e46e3b12023e4fa2ad', '5736987d6e3b12023e73d5fe', '573695f46e3b12023e508c75', '573696766e3b12023e5824d9', '573696796e3b12023e585655', '573696676e3b12023e57402b']",17,17,7808.0
546976,Georgy Gimelfarb,"['30331', '39263', '40277', '162202', '432036', '481197', '535196', '641461', '716469', '1052625', '1116102', '1641241']","['555036b77cea80f95414b979', '5550376b7cea80f954186a42', '573696496e3b12023e555e32']",12,3,1161.0
554859,Giap Nguyen,"['752389', '1158642', '1296410', '1457222', '1733338']","['57a4e93aac44365e35c9dabd', '573697e46e3b12023e6c1e63', '555037657cea80f9541852f1', '5736979e6e3b12023e6837d4', '573697b26e3b12023e6942fc']",5,5,5949.0
569157,Greg Pettyjohn,"['747266', '800199', '806870', '1118406', '1305167', '1325665', '1547741']","['573697036e3b12023e5fd682', '573695fd6e3b12023e510d91']",7,2,8260.0
570674,Gregory J. Chaitin,"['150845', '152271', '319429', '806884', '1055124', '1093063', '1325577', '1726006']","['57a4e92bac44365e35c9a864', '5736988c6e3b12023e74ae89', '573695956e3b12023e4b5650', '573696a16e3b12023e5a8a48', '573695cb6e3b12023e4e4fa6', '573695c16e3b12023e4dc471', '573696a16e3b12023e5a8b3e', '573696a16e3b12023e5a8b5b', '573698796e3b12023e739645', '5736988d6e3b12023e74b802', '573696df6e3b12023e5de477', '555037157cea80f954172852', '573695956e3b12023e4b5a94', '573696e66e3b12023e5e4d45', '573697d46e3b12023e6b2e04', '573695c16e3b12023e4dc5a6', '5736964f6e3b12023e55ca87', '573696b36e3b12023e5b65b2', '573695c16e3b12023e4dc632', '573695c16e3b12023e4dc28f', '5736973d6e3b12023e62c40b', '573695956e3b12023e4b5c53', '573695cb6e3b12023e4e4feb', '573695636e3b12023e489861', '573695c16e3b12023e4dc0b9', '573695a06e3b12023e4bff90', '573696036e3b12023e516bc5', '573696f76e3b12023e5f30ce', '573695a06e3b12023e4bfd72', '573696396e3b12023e545e41', '573695cb6e3b12023e4e4ddc', '5736964f6e3b12023e55b9c1', '573695f96e3b12023e50d204', '573695966e3b12023e4b5df2', '573696966e3b12023e59f930', '573696396e3b12023e54622c', '573695cb6e3b12023e4e4e92', '573696b36e3b12023e5b6617', '573695cb6e3b12023e4e5033']",8,39,1360.0
578471,Guillermo de Jesús Hoyos-Rivera,"['55333', '91588', '134610', '295865', '297355', '431301', '451531', '463683', '583626', '644506', '669130', '753417', '816747', '1007689', '1072112', '1089915', '1149576', '1218319', '1234211', '1256511', '1372463', '1374646', '1425360', '1426346', '1426360', '1428261', '1429812', '1658421', '1743835']","['573698876e3b12023e745dae', '573698886e3b12023e7474f6', '57d063acac4436735428bc65', '573697c36e3b12023e6a3ef0', '573697a26e3b12023e687515', '573696de6e3b12023e5dd6a7', '573697686e3b12023e650481', '573698436e3b12023e70ce95', '573696de6e3b12023e5dd576', '573696de6e3b12023e5dd540', '573695f06e3b12023e504ea1', '573695ef6e3b12023e504b64', '5736970c6e3b12023e6054f0', '5736971d6e3b12023e611888', '5736968e6e3b12023e5988c9', '573697d16e3b12023e6b0ffb', '555037a87cea80f954195205', '573696de6e3b12023e5dd326', '58d83008d649053542fe040c', '573697fe6e3b12023e6d71e6']",29,20,7812.0
580757,GuoDong Kang,"['1054520', '1154950', '1354520', '1642524', '1814682']","['57a4e92fac44365e35c9b23f', '573697966e3b12023e67c9b4', '5736970e6e3b12023e607622']",5,3,7812.0
581365,Guojian Cao,"['257696', '459959', '459960', '492594', '581468', '777919', '985487', '1315035', '1801193', '1817394', '1820699']","['5736984c6e3b12023e714a2c', '5736984c6e3b12023e71486f']",11,2,1161.0
582769,Gurpreet Kaur,"['1291926', '1346407', '1380886', '1487287', '1731154']","['5736960b6e3b12023e51e036', '555036cd7cea80f95415821c', '57d063a2ac443673542898e8', '57a4e937ac44365e35c9d0df']",5,4,7118.0
585027,Gwilherm Baudic,"['130787', '396083', '448508', '514852', '1267012', '1642524', '1680508', '1728727']","['573696226e3b12023e533b61', '5843777aac44360f10840e31', '57a4e912ac44365e35c96136', '57a4e91aac44365e35c9794e', '5550378a7cea80f95418e105', '573698006e3b12023e6d9a71', '5843777aac44360f10840e30']",8,7,7812.0
587077,Günter Robbert,"['100769', '508608', '628196', '630765', '928910', '1558571', '1707082', '1779818']","['573696c76e3b12023e5c7651', '573697266e3b12023e618c77', '573695cb6e3b12023e4e5315', '573697216e3b12023e613eb9', '573696e96e3b12023e5e78e5', '573697266e3b12023e618c13', '573697a56e3b12023e68a41e', '573696b56e3b12023e5b801f', '573698006e3b12023e6d91bd', '573697516e3b12023e63b828', '5736958f6e3b12023e4af7b1']",8,11,3975.0
604070,Hanaa S. Ali,"['38394', '154020', '486399', '486411', '1042386', '1196135', '1449786', '1478987', '1650116', '1717964']","['5843773eac44360f1083412b', '5736959e6e3b12023e4bdc12', '5736960a6e3b12023e51d16d', '573697e56e3b12023e6c2a43']",10,4,1161.0
612623,Harish Kundra,"['781493', '1226789', '1291749', '1713242', '1773959', '1797277']","['573695e16e3b12023e4f79fa', '573696126e3b12023e524737']",6,2,7118.0
614375,Harry Printz,"['28717', '102754', '104269', '104858', '187861', '195066', '206993', '306041', '333822', '362588', '371144', '379601', '393615', '442306', '456127', '515274', '533449', '544979', '691500', '735887', '752763', '807215', '813343', '813344', '819257', '891680', '982431', '1001334', '1093354', '1148707', '1176969', '1304669', '1310331', '1319539', '1342691', '1384708', '1422224', '1439670', '1473320', '1492531', '1501317', '1505178', '1590401', '1626638', '1728147', '1733708', '1784102']","['573696fc6e3b12023e5f7e72', '573696fc6e3b12023e5f7392', '5736980d6e3b12023e6e4439', '573696fd6e3b12023e5f88b2', '5736974d6e3b12023e63869f', '573697586e3b12023e641981', '5736986b6e3b12023e72fe81', '573696fd6e3b12023e5f83bc', '5736958b6e3b12023e4abb03', '573697006e3b12023e5fa73d', '5736958b6e3b12023e4abea4', '573697006e3b12023e5fa46c', '573697016e3b12023e5fb2b8', '573697886e3b12023e66ea20', '5736963c6e3b12023e548b07']",47,15,1360.0
615946,Harwinder Singh,"['88982', '712236', '1050127', '1189972', '1380004', '1384296', '1633675']","['555037937cea80f954190122', '5736960a6e3b12023e51d8d1', '573696566e3b12023e562ae2', '573696076e3b12023e51ab9b']",7,4,7118.0
624155,Helge Coward,"['108374', '140659', '483771', '538969', '679854', '1140977', '1691410']","['573697b56e3b12023e6970bb', '5736978b6e3b12023e6713f5', '573697b36e3b12023e695a58']",7,3,8260.0
624644,Helmut Degen,"['146141', '1056365', '1177630', '1257444', '1320179', '1498998', '1583272', '1795449']","['573696356e3b12023e541e48', '573696416e3b12023e54dce5', '573696356e3b12023e541d2b', '573696c96e3b12023e5c9a5b', '58d82ff8d649053542fde1a0', '573696e46e3b12023e5e32dd', '573697c26e3b12023e6a322c', '573698446e3b12023e70da4b']",8,8,37242.0
625195,Heloise Manica,"['319984', '320417', '838963', '1077280', '1138511', '1202837', '1405029']","['573698376e3b12023e705885', '573697f46e3b12023e6ce1a9', '573698376e3b12023e705483', '573697c06e3b12023e6a105b', '573697036e3b12023e5fd1f6']",7,5,7812.0
628196,Henrike Berthold,"['59268', '64369', '65588', '100769', '100794', '102058', '308105', '442009', '453105', '455918', '491387', '508608', '510928', '511194', '569673', '587077', '622160', '630721', '644736', '826347', '928902', '928910', '1065299', '1292341', '1307215', '1331765', '1378410', '1438636', '1441616', '1558084', '1558571', '1563026', '1583962', '1586074', '1598947', '1616826', '1666713', '1707082', '1769494', '1779793', '1779818']","['573697736e3b12023e65aa3a', '573695cb6e3b12023e4e5315', '573696f26e3b12023e5eeb97', '573698896e3b12023e748368', '57a4e8f9ac44365e35c94215', '573697f46e3b12023e6cea55', '573696f26e3b12023e5eead2', '573697336e3b12023e623ff1', '573697336e3b12023e623a86', '573695cb6e3b12023e4e5176', '5736970e6e3b12023e60710c', '5736972c6e3b12023e61dc3d', '573698416e3b12023e70b017', '573696bd6e3b12023e5bebf2', '573697716e3b12023e659291', '573695cb6e3b12023e4e518e', '58d82ff6d649053542fdd750']",41,17,3975.0
631323,Herve Thalmensy,"['284437', '460800', '499070', '965574', '965888']","['573697d36e3b12023e6b277f', '573697fe6e3b12023e6d7016']",5,2,7812.0
631486,Hervé Locteau,"['144966', '460674', '464806', '719828', '1111773', '1336317', '1336466', '1436428', '1481143', '1621516', '1621862', '1690937', '1874719', '1903340']","['573698116e3b12023e6e639e', '573698116e3b12023e6e6349', '5736974b6e3b12023e636d34', '5736979e6e3b12023e6835d8', '573697f96e3b12023e6d3905', '573698116e3b12023e6e62c3', '5736979c6e3b12023e682457', '573698066e3b12023e6dec25']",14,8,5949.0
641461,Hisham Sliman,"['30331', '39263', '40277', '162202', '481197', '535196', '546976', '546987', '890290', '1041438', '1151263', '1181807', '1304782', '1481198']","['5736986c6e3b12023e730c6e', '5550376b7cea80f954186a42', '5736966e6e3b12023e57b6da', '573697606e3b12023e647fa7']",14,4,1161.0
645526,Hong-Phuong Nguyen,"['48004', '70637', '414345', '751044', '1049829', '1654841', '1656830']","['573697686e3b12023e64f73d', '573698196e3b12023e6ed4a4']",7,2,5949.0
650279,Hossam Abdelmunim,"['40251', '78709', '81644', '81687', '82061', '182309', '234143', '371851', '408167', '462555', '605040', '728276', '1133123', '1163466', '1181002', '1181796', '1196028', '1339386', '1395284', '1419621', '1444055', '1474169', '1476664', '1481201', '1774548']","['573697b36e3b12023e6961dd', '573697b36e3b12023e695077', '573697826e3b12023e669773', '573697ae6e3b12023e69183b', '573697b36e3b12023e695b84', '573697b36e3b12023e695d3d', '573697b36e3b12023e695de8', '573697b56e3b12023e697738', '573697846e3b12023e66b0f6', '5736986e6e3b12023e731096', '573696d16e3b12023e5d15e8']",25,11,1161.0
684016,Indu Saini,"['149381', '176540', '387263', '392813']","['58437744ac44360f10834b1e', '5736969b6e3b12023e5a4606', '573697136e3b12023e60ab70', '5736969b6e3b12023e5a4654', '555036bb7cea80f95414e10d']",4,5,2152.0
689718,Irina Schindler,"['145520', '630328', '804037', '804493', '1095218', '1151356']","['573696136e3b12023e525e76', '57d06406ac443673542999f7', '573695786e3b12023e49acf2', '5550377c7cea80f95418a56e', '555036e67cea80f954166170', '555036d77cea80f95415d543']",6,6,3975.0
692977,Islam Reda,"['38712', '38718', '40251', '162202', '432036', '481197', '546987', '1181010', '1187968', '1220536', '1421779']","['5843777eac44360f108412f6', '57d06416ac4436735429c341', '58d82fd6d649053542fd868b', '58d83028d649053542fe522f']",11,4,1161.0
703694,J. Fox,"['7919', '94212', '146077', '226546', '422610', '440377', '714668', '776247', '796362', '823766', '872086', '1304738', '1376291', '1410572', '1466267', '1504357', '1626874', '1674592']","['573695c56e3b12023e4df077', '573695c56e3b12023e4def33', '573696676e3b12023e57410a', '58437744ac44360f1083510c', '573696546e3b12023e56101f', '573695746e3b12023e497a5d']",18,6,37242.0
714668,J. Williams,"['5266', '6279', '146077', '166666', '327195', '329797', '430018', '440377', '525687', '526020', '527759', '703694', '713516', '872086', '952668', '952909', '1016686', '1029523', '1083598', '1275612', '1304738', '1362397', '1370738', '1468424', '1504357', '1715319']","['5736988b6e3b12023e749c8b', '5736969d6e3b12023e5a56fc', '573696b86e3b12023e5b9e40', '573695906e3b12023e4b093f', '573697c86e3b12023e6a8581', '573696e56e3b12023e5e3aae', '573695b26e3b12023e4cf759', '573696b86e3b12023e5b9de0', '58d82fd2d649053542fd7977', '573696546e3b12023e56101f', '5736985b6e3b12023e721f46']",26,11,37242.0
718371,Jacob Hinkle,"['197113', '215146', '430103', '465123', '533354', '1097034', '1242918', '1283508', '1345762', '1422766', '1496371', '1497697']","['573697d46e3b12023e6b3391', '573697db6e3b12023e6b93ff', '573697e06e3b12023e6be7b6', '573697db6e3b12023e6b951c', '573697db6e3b12023e6b9571', '555036fa7cea80f95416c54a', '555037cb7cea80f954199e55', '5736961c6e3b12023e52e6da', '573696956e3b12023e59e9a8', '5736986e6e3b12023e7310f6', '573696956e3b12023e59ea63', '573695ff6e3b12023e5136f1']",12,12,1161.0
718934,Jacobo Torán,"['49641', '132459', '137127', '143198', '199478', '199624', '241816', '297324', '477651', '514867', '567938', '799290', '799295', '804113', '830997', '846411', '913068', '1014932', '1070130', '1095517', '1163592', '1292959', '1298188', '1301794', '1336644', '1407187', '1417633', '1459083', '1507903', '1510600', '1666512', '1666994', '1711151', '1718247', '1731579', '1773274']","['5736987d6e3b12023e73d1bf', '573696a16e3b12023e5a89aa', '573696626e3b12023e56e644', '5736974a6e3b12023e635c21', '573697dd6e3b12023e6bb573', '5736976e6e3b12023e655747', '573696826e3b12023e58e54e', '5736967a6e3b12023e585d12', '573697f56e3b12023e6cf6ad', '573696796e3b12023e585826', '573696a16e3b12023e5a8b18', '573695636e3b12023e489d74', '5736976e6e3b12023e655803', '573698616e3b12023e727790', '58437735ac44360f10832285', '573695626e3b12023e488e9d', '573696616e3b12023e56e0ba', '58d82fa5d649053542fd021e', '5736988b6e3b12023e74a49c', '573697eb6e3b12023e6c7539', '573697b06e3b12023e6931e2', '573695fa6e3b12023e50e2c4', '555036e67cea80f95416615b', '5736965b6e3b12023e568739', '5736976e6e3b12023e6554b3', '573696626e3b12023e56e82f', '573695cd6e3b12023e4e6dc7', '573695cd6e3b12023e4e655a', '573696a16e3b12023e5a8c63', '573696626e3b12023e56e6dd', '573695516e3b12023e47c2a6', '573695c16e3b12023e4dc27e', '573695fa6e3b12023e50e574', '573695fa6e3b12023e50e7b0', '573697276e3b12023e6198c0', '573697de6e3b12023e6bbdca', '573697f56e3b12023e6cf666', '573696616e3b12023e56e3d8', '573696a16e3b12023e5a8b1c', '573695c46e3b12023e4de96b', '573696796e3b12023e585962', '573696826e3b12023e58e298', '5736967c6e3b12023e588508', '5736976e6e3b12023e6554d0', '573696ca6e3b12023e5cb1b5', '573696e16e3b12023e5e059a', '573696616e3b12023e56e465', '5736976e6e3b12023e65587a', '5736988c6e3b12023e74b21b', '573696616e3b12023e56e57f', '573697f56e3b12023e6cf51d', '57d06406ac443673542999ea', '555037277cea80f9541772a0', '573697f46e3b12023e6ce09c', '573695986e3b12023e4b75bd', '5736973f6e3b12023e62dd98', '573697f56e3b12023e6cf85b', '573698116e3b12023e6e6ca2', '573697f56e3b12023e6cf57d', '573695986e3b12023e4b7769', '5736976e6e3b12023e655391', '573695986e3b12023e4b7a6c', '5736965b6e3b12023e56876a', '573697f56e3b12023e6cf4e0', '573696796e3b12023e585cfc', '573697f56e3b12023e6cf6e7', '573696616e3b12023e56e34a', '573695646e3b12023e48a12f', '573697336e3b12023e623669', '573698136e3b12023e6e82c9', '573697f56e3b12023e6cf705', '57a4e8f1ac44365e35c93087', '573696466e3b12023e5531d8', '573698616e3b12023e727d47', '573695866e3b12023e4a7726', '573698276e3b12023e6f8ef3', '5736976e6e3b12023e655676', '573697f56e3b12023e6cf62c', '573696116e3b12023e524401', '573696a16e3b12023e5a8c29', '573697276e3b12023e61983d', '573696616e3b12023e56e509']",36,82,3975.0
